alim_grp_code	alim_ssgrp_code	alim_ssssgrp_code	alim_grp_nom_eng	alim_ssgrp_nom_eng	alim_ssssgrp_nom_eng	alim_code	alim_nom_eng	alim_nom_sci	Energy, Regulation EU No 1169/2011 (kJ/100g)	Energy, Regulation EU No 1169/2011 (kcal/100g)	Energy, N x Jones' factor, with fibres (kJ/100g)	Energy, N x Jones' factor, with fibres (kcal/100g)	Water (g/100g)	Protein (g/100g)	Protein, crude, N x 6.25 (g/100g)	Carbohydrate (g/100g)	Fat (g/100g)	Sugars (g/100g)	fructose (g/100g)	galactose (g/100g)	glucose (g/100g)	lactose (g/100g)	maltose (g/100g)	sucrose (g/100g)	Starch (g/100g)	Fibres (g/100g)	Polyols (g/100g)	Ash (g/100g)	Alcohol (g/100g)	Organic acids (g/100g)	FA saturated (g/100g)	FA mono (g/100g)	FA poly (g/100g)	FA 4:0 (g/100g)	FA 6:0 (g/100g)	FA 8:0 (g/100g)	FA 10:0 (g/100g)	FA 12:0 (g/100g)	FA 14:0 (g/100g)	FA 16:0 (g/100g)	FA 18:0 (g/100g)	FA 18:1 n-9 cis (g/100g)	FA 18:2 9c,12c (n-6) (g/100g)	FA 18:3 c9,c12,c15 (n-3) (g/100g)	FA 20:4 5c,8c,11c,14c (n-6) (g/100g)	FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)	FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)	Cholesterol (mg/100g)	Salt (g/100g)	Calcium (mg/100g)	Chloride (mg/100g)	Copper (mg/100g)	Iron (mg/100g)	Iodine (µg/100g)	Magnesium (mg/100g)	Manganese (mg/100g)	Phosphorus (mg/100g)	Potassium (mg/100g)	Selenium (µg/100g)	Sodium (mg/100g)	Zinc (mg/100g)	Retinol (µg/100g)	Beta-carotene (µg/100g)	Vitamin D (µg/100g)	Vitamin E (mg/100g)	Vitamin K1 (µg/100g)	Vitamin K2 (µg/100g)	Vitamin C (mg/100g)	Vitamin B1 or Thiamin (mg/100g)	Vitamin B2 or Riboflavin (mg/100g)	Vitamin B3 or Niacin (mg/100g)	Vitamin B5 or Pantothenic acid (mg/100g)	Vitamin B6 (mg/100g)	Vitamin B9 or Folate (µg/100g)	Vitamin B12 (µg/100g)
01	0102	000000	starters and dishes	soups	-	25948	Broth, stock or bouillon, vegetables, dehydrated and reconstituted		22,7	5,38	22,7	5,38	98	0,34	0,34	0,65	0,16	0,19	-	-	-	-	-	-	0,2	0	0	1	0	traces	0,14	0,011	0,0067	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0,61	1	-	0	0,1	-	2	0,01	0	8	-	240	-	0	2	-	-	-	-	0	0,11	0,01	0,1	-	0	1	0
01	0102	000000	starters and dishes	soups	-	25949	Soup, tomato and vermicelli, dehydrated and reconstituted		91,5	21,6	91,5	21,6	92,2	0,63	0,63	4,21	0,18	0,72	0,24	-	0,24	< 0,2	0,24	< 0,4	3,5	0,32	0	0,88	0	traces	0,099	-	-	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,7	0,68	9,1	343	0,05	0,18	< 20	4,8	0,06	0	62	< 20	271	0,08	< 21	162	< 0,25	0,34	< 0,8	-	< 0,5	0,02	0,04	1,44	1,04	0,018	11	-
01	0102	000000	starters and dishes	soups	-	25950	Soup, chicken and vermicelli, dehydrated and reconstituted		90	21,3	90	21,3	94,2	0,75	0,75	3,87	0,25	0,31	< 0,2	-	< 0,2	< 0,2	< 0,2	< 0,2	3,4	0,26	0	0,74	0	traces	0,081	-	-	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,72	0,68	7,2	379	0,02	0,1	< 20	3,5	0,05	14	36	< 20	272	0,1	< 21	20,7	-	< 0,08	< 0,8	-	< 0,5	0,28	< 0,01	< 0,1	0,041	0,025	-	0,026
01	0102	000000	starters and dishes	soups	-	25953	Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated		134	31,9	134	31,9	-	2	2	4,1	0,5	< 0,25	-	-	< 0,2	-	< 0,2	< 0,25	-	1,5	0	0,9	0	traces	0,2	0,2	< 0,1	-	-	-	-	-	-	-	-	-	-	< 0,1	-	-	-	-	0,65	-	-	-	-	-	-	-	-	-	-	260	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0102	000000	starters and dishes	soups	-	25954	Soup, pumpkin, dehydrated and reconstituted		161	38,3	161	38,3	-	0,79	0,79	5,61	1,24	2,64	-	-	-	-	-	-	-	0,76	0	0,7	0	traces	0,61	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,7	-	-	-	-	-	-	-	0,01	0,01	-	279	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0102	000000	starters and dishes	soups	-	25955	Soup, Asian-style with noodles, prepacked, to be reheated		93,8	22,3	93,8	22,3	-	0,7	0,7	3,4	0,5	0,5	-	-	-	-	-	-	-	0,7	0	0,9	0	traces	0,2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,9	-	-	-	-	-	-	-	-	-	-	360	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0102	000000	starters and dishes	soups	-	25956	Soup, minestrone, dehydrated and reconstituted		132	31,3	132	31,3	91,3	1,14	1,14	5,53	0,34	1,07	-	-	-	-	-	-	-	0,79	0	0,97	0	traces	0,02	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,7	-	427	-	-	-	-	-	-	122	-	281	-	-	-	-	-	-	-	5	-	-	-	-	0,06	18	-
01	0102	000000	starters and dishes	soups	-	25957	Soup, watercress, dehydrated and reconstituted		105	25,1	105	25,1	-	0,42	0,42	3,95	0,8	0,31	-	-	-	-	-	-	-	0,19	0	0,77	0	traces	0,42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,77	-	-	-	-	-	-	-	-	-	-	308	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0102	000000	starters and dishes	soups	-	25958	Soup, watercress, prepacked, to be reheated		143	34	143	34	-	1	1	5,4	0,8	0,9	-	-	-	-	-	-	-	0,6	0	0,78	0	traces	0,5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,78	-	-	-	-	-	-	-	-	-	-	310	-	-	-	-	-	-	-	-	-	-	-	-	0,25	30	-
01	0102	000000	starters and dishes	soups	-	25962	Soup, vegetables with cheese, prepacked, to be reheated		210	50,2	210	50,2	-	1,34	1,34	5,09	2,51	1,62	-	-	-	-	-	-	-	0,93	0	0,67	0	traces	1,58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,67	-	-	-	-	-	-	-	-	-	-	268	-	-	-	-	-	-	-	11	-	-	-	-	0,3	30	-
01	0102	000000	starters and dishes	soups	-	25963	Soup, green vegetables, prepacked, to be reheated		140	33,4	140	33,4	90,9	1	1	3,84	1,32	0,81	< 0,2	-	< 0,2	0,2	< 0,2	< 0,4	3,03	1,05	0	0,95	0	traces	0,64	0,51	0,16	0,026	0,02	0,013	0,026	0,033	0,099	0,33	0,092	0,44	0,13	0,03	< 0,01	< 0,01	< 0,01	3,52	0,7	24	423	0,02	0,27	< 20	7,1	0,06	24	120	< 20	280	0,18	< 21	177	< 0,25	0,28	16,5	-	9	0,17	0,042	0,53	0,22	0,25	27,5	-
01	0102	000000	starters and dishes	soups	-	25964	Soup, green vegetables, dehydrated and reconstituted		146	34,8	146	34,8	91,8	0,72	0,72	5,31	1,07	1,07	< 0,2	-	< 0,2	< 0,2	< 0,2	< 0,4	3,3	0,54	0	0,85	0	traces	0,71	0,23	0,075	< 0,01	< 0,01	< 0,01	< 0,01	0,057	0,036	0,56	0,057	0,23	0,075	< 0,01	< 0,01	< 0,01	< 0,01	< 0,7	0,66	12	446	0,02	0,11	< 20	3	0,03	15	50	< 20	264	0,09	< 21	10,5	< 0,25	0,18	2,82	-	6,15	0,05	0,014	0,15	0,072	0,033	7,6	-
01	0102	000000	starters and dishes	soups	-	25965	Soup, split peas, prepacked, to be reheated		238	56,7	238	56,7	-	2,68	2,68	6,25	1,98	1,02	-	-	-	-	-	-	-	1,6	0	0,7	0	traces	0,67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,7	-	-	-	-	-	-	-	-	-	-	279	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0102	000000	starters and dishes	soups	-	25967	Soup, gazpacho, cold, prepacked		137	32,8	137	32,8	91,1	0,65	0,65	3,38	1,62	2,32	1,2	-	1,12	< 0,2	< 0,2	< 0,2	< 0,35	1,04	0	1,13	0	traces	0,27	-	0,16	< 0,003	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,21	0,059	< 0,01	0,14	0,02	< 0,01	< 0,01	< 0,01	-	0,75	11	468	0,04	0,11	< 20	8,9	0,06	25	210	< 20	293	0,1	-	291	< 0,25	1,31	52,6	-	1,98	< 0,01	0,02	0,56	0,093	0,041	< 5	-
01	0102	000000	starters and dishes	soups	-	25968	Soup, asparagus, prepacked, to be reheated		551	133	551	133	-	4,6	4,6	4,7	10,4	2,9	-	-	-	-	-	-	-	1	0	0,98	0	traces	5,1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,98	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0102	000000	starters and dishes	soups	-	25969	Soup (average)		157	37,4	157	37,4	90,7	1,27	1,27	4,5	1,37	1,6	0,42		0,4	0,15	0,11	0,72	2,1	1,02	0	1,05	0	0	0,57	0,54	0,18	0,022	0,014	0,0096	0,018	0,023	0,074	0,29	0,085	0,39	0,11	0,03	0,005	0,0087	0,011	7,47	0,75	27,8	454	0,04	0,27	16,5	7,19	0,064	24,9	108	9,35	296	0,18	15,2	1090		0,48	6,98		5,04	0,05	0,036	0,49	0,23	0,1	15,8	0,24
01	0102	000000	starters and dishes	soups	-	25972	Miso soup, dehydrated, reconstituted		72,4	17,1	72,4	17,1	94,6	1,38	1,38	2,18	< 0,5	0,69	< 0,2	-	0,69	< 0,2	< 0,2	< 0,2	-	< 0,5	0	1,29	0	0,058	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	< 0,0098	-	1,1	18	661	0,06	0,19	70	6,9	0,08	19	49	< 20	438	0,11	-	-	< 0,25	0,26	1,15	-	-	< 0,015	< 0,01	< 0,1	0,068	< 0,01	16,5	1,98
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	8601	Caen-style tripe		487	116	487	116	74	20,4	20,4	0,3	3,68	traces	< 0,2	-	< 0,2	< 0,2	< 0,2	< 0,2	0,3	0	0	1,5	0	traces	1,29	1,12	0,18	0,0032	0,0032	< 0,0034	0,0032	0,0052	0,071	0,63	0,57	1	0,086	0,011	-	-	-	119	1,06	23	-	-	1,1	6	6,4	-	-	42,5	-	423	0,64	-	-	-	0,47	-	-	0	0,02	-	0,37	0,42	0,023	-	1,2
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	8602	Caen-style tripe, prepacked		469	112	469	112	77,9	18,4	18,4	0,7	3,62	0,5	-	-	-	-	-	-	-	1,25	0	1,1	0	traces	2,1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,03	23,6	-	-	0,9	-	6,6	-	-	34,6	-	421	2,1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	8612	Provencal-type tripe (with tomato)		396	94,1	396	94,1	76,6	15,7	15,7	0,6	3,2	< 0,4	-	-	< 0,2	-	< 0,2	< 0,4	-	0	0	1,43	0	traces	1,64	1,28	0,14	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,1	0,89	0,65	1,28	0,1	0,02	-	-	< 0,01	-	1,23	-	751	-	-	-	-	-	-	-	-	492	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25001	Veal stew in white sauce		474	113	474	113	75,1	15,4	15,4	3,1	4	0,3	< 0,2	-	< 0,2	< 0,2	< 0,2	0,3	1,9	0,8	0	1,25	0	0,32	2,03	1,36	0,26	0,06	0,04	0,02	0,04	0,06	0,25	1	0,5	1,18	0,21	0,02	0,03	< 0,01	< 0,01	56,6	0,74	15	432	0,07	0,92	< 20	12	0,04	110	190	< 20	295	3,2	< 21	736	< 0,25	0,37	2,55	-	< 0,5	0,062	0,047	1,77	0,33	0,074	23,3	1,59
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25033	Burgundy-style beef stew		355	84,6	355	84,6	78,4	8,93	8,93	4,17	3,3	1,57	-	-	-	-	-	-	1,3	1,25	0	1,36	0	traces	0,88	1,18	0,44	< 0,05	0,0025	0,0025	0,004	0,006	0,044	0,52	0,27	0,71	0,22	0,022	-	-	< 0,01	64	0,88	16,9	409	0,053	1,75	3,8	13,3	0,054	215	230	< 2,58	354	2,91	10	-	0,5	0,6	-	-	0,8	0,07	0,1	2,3	0,3	0,23	11	0,6
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25035	Sauté of lamb w curry, prepacked		-	-	-	-	73,5	10,5	10,5	-	13,9	-	-	-	-	-	-	-	-	1	0	1,7	0	traces	6,7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,29	17,5	-	0,07	2,15	-	13,3	0,04	181	200	-	514	2,77	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25058	Duck with sauce (green pepper sauce, hunter-style sauce,etc.) , prepacked		605	145	605	145	-	9,55	9,55	10,2	7,3	-	-	-	-	-	-	-	-	traces	0	-	0	traces	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25063	Rabbit with mustard sauce, prepacked		453	108	453	108	-	14,9	14,9	0,5	5	0,5	-	-	-	-	-	-	-	0,8	0	1,2	0	traces	2,1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,2	-	-	-	-	-	-	-	-	-	-	480	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25121	Cockerel in red wine sauce		555	133	555	133	-	13	13	4	7	1	-	-	-	-	-	-	-	0,9	0	1,35	0	traces	1	3,87	1,75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	65	1,05	14	-	0,03	1,3	3,3	16	0,14	128	145	0,11	420	0,21	-	0	0,04	0,48	-	-	1,5	0,07	0,19	3,7	0,74	0,17	31	1,4
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25125	Veal olive or veal paupiette		801	193	801	193	64,1	14,5	14,5	2,6	13,8	0,41	-	-	-	-	-	-	2,19	0,2	0	1,74	0	traces	5,45	3,05	1,28	-	-	-	-	-	-	-	-	-	-	-	-	-	-	63,3	1,26	27,6	-	0,088	1	5,54	37,2	0,18	133	272	3,26	510	1,25	24,9	1160	0,1	0,68	-	-	1,34	0,084	0,14	3,51	0,59	0,28	14,3	0,41
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25126	Poultry paupiette		691	164	691	164	64,2	23,9	23,9	8,8	3,4	-	-	-	-	-	-	-	2,97	1,17	0	1,51	0	traces	0,65	1,63	0,81	-	-	-	-	-	-	-	-	-	-	-	-	-	-	59,6	1,05	27,6	-	0,083	1,03	5,4	38,6	0,18	130	264	6,08	251	1,09	26,1	1160	0,14	0,69	-	-	1,33	0,082	0,11	3,97	0,56	0,31	13,8	0,28
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25172	Meat in sauce (average)		436	104	436	104	77,1	11,3	11,3	3,65	4,6	1,34							1,71	1,08	0	1,3	0	0,39	1,8	1,51	0,63	0,047	0,029	0,044	0,041	0,16	0,19	0,83	0,35	1,24	0,52	0,028	0,02		0,005	49,8	0,85	17,1	471	0,064	1,13	7,06	14,2	0,07	142	198	6,17	341	2,4	12,1	542	0,23	0,81			1,27	0,061	0,067	2,61	0,42	0,16	14,8	0,74
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25174	Chicken with curry and coconut milk sauce		517	124	517	124	75,2	10,6	10,6	3,15	6,9	1,49	0,37	-	0,45	0,22	< 0,2	0,45	1,65	1,1	0	1,56	0	-	3,03	2,06	1,37	0,08	0,06	0,13	0,12	0,56	0,44	1,19	0,38	1,86	1,3	0,05	0,02	< 0,01	< 0,01	37,3	1,07	18	625	0,05	0,51	< 20	18	0,12	110	210	< 20	427	0,44	21,3	412	< 0,25	1,65	3,22	-	2,51	0,032	< 0,01	4,08	0,62	0,17	17,5	0,15
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25175	Molokhia, jute and beef-based meal, home-made		783	189	783	189	67,7	10,6	10,6	1,2	14,7	1,2	-	-	-	-	-	-	0	4,7	0	1,6	0	traces	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	0,93	51,3	-	0,04	2,4	2,8	30,6	0,05	88	228	2,1	373	2	0	143	0	5,1	-	-	1,5	0,03	0,14	1,36	0,32	0,12	20	0,66
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25200	Devilled pork shoulder in mustard sauce, prepacked		501	120	501	120	-	13,5	13,5	2,08	6,07	1,38	-	-	-	-	-	-	-	1,45	0	2,25	0	traces	2,2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2,25	-	-	-	1	-	-	-	-	-	-	901	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25201	Beef tongue with Madeira wine sauce, prepacked		746	180	746	180	-	9,5	9,5	4,5	13,5	2,5	-	-	-	-	-	-	-	1	0	1,08	0	traces	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,08	-	-	-	-	-	-	-	-	-	-	430	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25207	Pork with caramel sauce, prepacked		569	136	569	136	70,7	10	10	11,4	5,4	7,9	1,8	-	2,7	< 0,2	0,7	2,7	1,3	0,7	0	1,84	0	traces	1,44	2,2	1,27	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,048	0,94	0,45	1,97	1,21	0,056	0,0094	< 0,01	< 0,01	29	1,34	9,9	805	0,04	0,49	< 20	12	0,11	94	160	< 20	536	1,1	< 21	64,5	< 0,25	0,62	1,5	-	< 0,5	0,19	0,034	1,93	0,31	0,094	9,1	0,27
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25211	Meat balls, beef, with tomato sauce, prepacked		487	117	487	117	-	9	9	5,5	6,5	-	-	-	-	-	-	-	-	traces	0	-	0	traces	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25213	Veal paupiette, prepacked, cooked in oven		1150	276	1150	276	54,8	22	22	0,48	20,5	0,3	< 0,2	-	0,3	< 0,2	< 0,2	< 0,2	< 0,35	0,9	0	1,81	0	traces	8,19	8,77	2,51	< 0,01	< 0,01	< 0,01	< 0,01	0,03	0,4	4,71	2,88	7,77	2,07	0,23	0,07	< 0,01	< 0,01	89,5	1,07	24	558	0,07	0,94	< 20	18	0,03	180	260	< 20	428	2,3	< 21	-	< 0,25	< 0,08	0,87	-	1,62	0,16	0,071	3,83	0,59	0,22	11,9	1,61
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25538	Beef carpaccio, w marinade		1120	271	1120	271	57	15,2	15,2	0,55	23	0,5	-	-	-	-	-	-	0,0024	0,36	0	2,04	0	traces	7,38	10	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	55,6	1,12	112	-	0,1	1,84	9,12	22,6	0,064	187	242	5,84	437	2,79	23,6	98,3	0,38	3,18	-	-	5,87	0,088	0,17	2,11	0,28	0,27	12	2,04
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25565	Yakitori (grilled meat on skewers, Japanese-style, with sauce)		727	172	727	172	58,8	26	26	9,3	3,3	6,6	1,1	-	1,4	< 0,2	0,2	3,9	1,3	0,6	0	2,02	0	traces	1,2	1,18	0,78	< 0,01	< 0,01	0,01	< 0,01	0,07	0,04	0,64	0,16	1,18	0,68	0,07	0,03	< 0,01	< 0,01	86,6	1,19	9,8	706	0,06	0,61	< 20	31	0,15	220	340	< 20	475	1,5	< 21	10,5	< 0,25	0,5	< 0,8	-	-	0,09	0,042	7,69	1,36	0,25	31,8	0,41
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25585	Beef on skewer, with vegetables (onion, sweet pepper…), cooked		583	139	583	139	69,2	21,9	21,9	0,33	5,2	-	-	-	-	-	-	-	-	< 3	0	1,83	0	traces	1,8	2,35	0,71	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,08	1,03	0,64	2,03	0,51	0,12	0,04	< 0,01	< 0,01	60,2	0,86	23	445	0,1	2,4	< 20	25	0,08	200	430	< 20	345	4,4	< 21	-	< 0,25	0,65	3,71	-	10,8	0,041	0,14	4,72	0,54	0,31	19,8	1,94
01	0103	010301	starters and dishes	dishes	meat dishes, no garnish	25586	Poultry on skewer, with vegetables (onion, sweet pepper…), cooked		576	137	576	137	68	23,1	23,1	1,39	4	-	-	-	-	-	-	-	-	< 3	0	2,05	0	traces	1,02	1,69	0,99	< 0,01	< 0,01	< 0,01	< 0,01	0,02	0,03	0,73	0,24	1,48	0,87	0,09	0,03	< 0,01	< 0,01	76,9	0,75	13	465	0,05	0,61	< 20	33	0,1	230	520	< 20	299	1,1	< 21	-	< 0,25	0,74	2,41	-	8,49	0,071	0,07	8,91	1,71	0,47	88,3	0,7
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25009	Shepherd's pie or cottage pie with meat, prepacked		577	138	577	138	73,6	5,99	5,99	9,39	8,22	1,47	0,18	-	0,18	0,94	< 0,2	0,16	-	1,43	0	1,39	0	traces	4,7	2,75	0,41	0,1	0,059	0,045	0,096	0,14	0,54	2,29	0,8	2,44	0,38	0,025	0,0033	0,00089	0,000082	20	0,83	59,6	482	0,079	0,71	4,55	17,5	0,087	45,5	184	< 10	322	1,2	45,9	0	0,1	0,2	-	-	0,65	0,02	0,07	-	-	0,08	5,71	0,42
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25029	Couscous w mutton		626	149	626	149	68,9	8,31	8,31	12,2	7,2	1,38	-	-	-	-	-	-	10,8	1,3	0	1,4	0	traces	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17,5	0,81	31,6	607	0,1	1,24	3	23,2	0,19	95,4	187	-	322	1,22	0	724	0,14	0,4	-	-	5	0,075	0,075	1,7	0,3	0,11	18	0,5
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25043	Couscous with meat or chicken, light, prepacked		382	90,7	382	90,7	72,9	5,9	5,9	11,5	1,9	2,1	-	-	-	-	-	-	9,4	2	0	1,65	0	traces	0,4	0,75	0,59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	0,7	22	-	-	0,78	2,3	17	0,16	88	148	-	300	-	34	779	0,04	0,97	-	-	7	0,07	0,07	2	0,3	0,13	18	0,04
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25057	Pre-fried potatoes, pan-fried, lardoons or chicken, and other, without green vegetables, prepacked		702	168	702	168	65	3,2	3,2	16,2	9,6	1,7	0,2	-	0,6	< 0,2	< 0,2	0,3	14,5	2,1	0	1,55	0	traces	2,9	3,67	2,64	0,02	0,02	0,02	0,03	0,03	0,13	1,47	0,54	3,46	2,52	0,12	< 0,01	< 0,01	< 0,01	10,5	0,6	26	465	0,08	0,49	< 20	20	0,1	88	390	< 20	260	0,45	< 21	22,6	< 0,25	1,49	3,13	-	3,04	0,086	0,056	1,28	0,41	0,15	23,8	0,15
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25127	Couscous royal (with different meats), prepacked		553	132	553	132	69,2	7,69	7,69	14	4,53	1,57	0,46	-	0,48	< 0,1	0,31	0,28	12,5	2,1	0	1,33	0	traces	1,54	2,14	0,6	< 0,01	< 0,01	0,0036	0,0036	0,014	0,067	0,84	0,31	1,93	0,52	0,07	0,0086	-	< 0,01	20	0,88	25,2	474	0,098	0,93	5,8	18,8	0,21	72,3	179	< 2,58	345	1,02	10,6	700	0	0,4	-	-	1,69	0,07	0,09	1,9	0,3	0,15	17,2	0,28
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25138	Couscous w chicken		547	130	547	130	66,9	7,5	7,5	15,6	3,85	2,87	-	-	-	-	-	-	12,8	1,47	0	1,24	0	traces	1,17	1,61	0,86	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26,6	0,79	18,4	674	-	0,86	3	18,4	-	69	153	-	307	-	14	700	0,01	0,48	-	-	4,05	0,08	0,09	1,9	0,3	0,14	19,1	0,13
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25152	Couscous w meat, prepacked		537	128	537	128	69,2	7,59	7,59	12,5	4,73	1,97	0,5	-	0,6	< 0,1	0,55	0,25	-	2,53	0	1,33	0	traces	1,24	1,54	0,63	< 0,05	< 0,05	< 0,05	0,003	0,007	0,059	0,7	0,35	-	-	0,067	-	-	-	-	0,78	25,2	474	0,098	-	-	18,8	0,21	-	179	< 2,58	313	1,02	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25195	Shepherd's pie with duck, prepacked		608	146	608	146	69,9	6,82	6,82	8,51	9,06	1,96	< 0,3	-	< 0,3	-	< 0,3	0,2	-	1,55	0	1,32	0	traces	4,5	3,56	0,65	-	-	-	-	-	-	-	-	-	0,53	0,06	-	-	-	-	0,81	-	-	-	-	-	-	-	-	-	-	310	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
01	0103	010302	starters and dishes	dishes	meat dishes, with starchy food	25587	Shepherd's pie with duck, prepacked, cooked		699	168	699	168	68,5	7	7	10,5	10,2	1,7	< 0,2	-	< 0,2	1,7	< 0,2	< 0,2	8,4	1,2	0	1,47	0	1,16	4,7	3,89	1,02	0,11	0,07	0,05	0,09	0,14	0,4	3,04	0,72	3,51	0,92	0,069	0,03	< 0,01	< 0,01	37,9	0,74	39	498	0,07	0,68	< 20	14	0,06	74	290	< 20	296	0,89	37,7	-	< 0,25	< 0,08	1,59	-	< 0,5	0,08	0,071	1,4	0,55	0,11	45,9	0,61
01	0103	010303	starters and dishes	dishes	meat dishes, with vegetables/legume	25002	White bean stew, canned		539	129	539	129	70,6	8,06	8,06	9,41	5,77	1,06	< 0,3	-	0,2	-	< 0,28	0,29	7,3	3,55	0	1,63	0	traces	2,07	2,63	0,8	< 0,05	< 0,05	< 0,05	0,0055	0,0055	0,063	1,37	0,63	-	0,53	0,14	-	-	-	21,3	0,97	45,7	495	0,14	1,23	6	34,8	0,22	107	289	< 10	388	0,88	3,5	0	< 0,5	0,18	-	-	2,94	0,083	0,057	1,25	0,16	0,091	30	0,12
