 Section 	 Section Descr. FR	No agrément	Dénomination	street_address	city	 Catégorie 	Activité associée 	 Espèce	 Remarques 	Adresse	slugadresse	lat	lng
0	Etablissements activité générale	KF371	METRO	Gouverneur Verwilghensingel  2 C 	3500 Hasselt	CS	FFPP			Gouverneur Verwilghensingel  2 C  ,3500 Hasselt	Gouverneur Verwilghensingel  2 C  , 3500 Hasselt , Belgium	50,939364	5,3469057
0	Etablissements activité générale	KF372	PLUDIS	Toekomststraat  12 	3960 Bree	CS	MP, PP			Toekomststraat  12  ,3960 Bree	Toekomststraat  12  , 3960 Bree , Belgium	51,1460241	5,5613357
0	Etablissements activité générale	KF375	KOELING	Klaverbladstraat  32 	3560 Lummen	CS	RW			Klaverbladstraat  32  ,3560 Lummen	Klaverbladstraat  32  , 3560 Lummen , Belgium	50,9971481	5,2318338
0	Etablissements activité générale	KF376	CORMA	Haenhoutstraat  210 	9070 Destelbergen	CS	PP, RW			Haenhoutstraat  210  ,9070 Destelbergen	Haenhoutstraat  210  , 9070 Destelbergen , Belgium	51,0728396	3,8367206
0	Etablissements activité générale	KF376	CORMA	Haenhoutstraat  210 	9070 Destelbergen	RW	CS, PP			Haenhoutstraat  210  ,9070 Destelbergen	Haenhoutstraat  210  , 9070 Destelbergen , Belgium	51,0728396	3,8367206
0	Etablissements activité générale	KF377	Fonteyn, Franky	Rietstraat(App)  26 b A	9400 Ninove	CS				Rietstraat(App)  26 b A ,9400 Ninove	Rietstraat  26 b A , 9400 Ninove , Belgium	50,820414	3,9880371
0	Etablissements activité générale	KF378	Kaasimport Jan Dupont	Lieven Bauwensstraat  9 	8200 Sint-Andries	CS	CC, PP			Lieven Bauwensstraat  9  ,8200 Sint-Andries	Lieven Bauwensstraat  9  , 8200 Sint-Andries , Belgium	51,2129943	3,1964733
0	Etablissements activité générale	KF379	METRO WEVELGEM	Kortrijkstraat  345 	8560 Wevelgem	CS	FFPP			Kortrijkstraat  345  ,8560 Wevelgem	Kortrijkstraat  345  , 8560 Wevelgem , Belgium	50,818122	3,214048
0	Etablissements activité générale	KF38	G.T.I.- GUY TROCH IMPORT NV	Neerhonderd  10 	9230 Wetteren	CS				Neerhonderd  10  ,9230 Wetteren	Neerhonderd  10  , 9230 Wetteren , Belgium	50,9878242	3,8403953
0	Etablissements activité générale	KF384	VLEESBOERKE BVBA	Grensstraat (HRT)  4 	2200 Herentals	CS				Grensstraat (HRT)  4  ,2200 Herentals	Grensstraat   4  , 2200 Herentals , Belgium	51,1608759	4,7962047
0	Etablissements activité générale	KF387	ECOFROST	Rue de l'Europe(PER)  34 	7600 Péruwelz	CS				Rue de l'Europe(PER)  34  ,7600 Péruwelz	Rue de l Europe  34  , 7600 Péruwelz , Belgium	50,5107281	3,6174043
0	Etablissements activité générale	KF388	CARMO	Overbroekstraat  6 	3830 Wellen	CS	CP			Overbroekstraat  6  ,3830 Wellen	Overbroekstraat  6  , 3830 Wellen , Belgium	50,8417119	5,327817
0	Etablissements activité générale	KF388	VAES BVBA	Overbroekstraat  6 	3830 Wellen	CS	CP			Overbroekstraat  6  ,3830 Wellen	Overbroekstraat  6  , 3830 Wellen , Belgium	50,8417119	5,327817
0	Etablissements activité générale	KF389	Vleeshandel Aelbrecht Johan B.V.B.A.	Rue Léon Delacroix  12 	1070 Anderlecht	CS	CP, MP			Rue Léon Delacroix  12  ,1070 Anderlecht	Rue Léon Delacroix  12  , 1070 Anderlecht , Belgium	50,845899	4,3242753
0	Etablissements activité générale	KF39	STEF LOGISTICS SAINTES	Avenue Zénobe Gramme  23 	1480 Saintes	CS			fl and/of sn	Avenue Zénobe Gramme  23  ,1480 Saintes	Avenue Zénobe Gramme  23  , 1480 Saintes , Belgium	50,7061088	4,1762846
0	Etablissements activité générale	KF39	STEF LOGISTICS SAINTES	Avenue Zénobe Gramme  23 	1480 Saintes	CS				Avenue Zénobe Gramme  23  ,1480 Saintes	Avenue Zénobe Gramme  23  , 1480 Saintes , Belgium	50,7061088	4,1762846
0	Etablissements activité générale	KF393	Profuma S.P.R.L.	Rue de Lusambo  65 	1190 Forest	CS	CP, PP, RW			Rue de Lusambo  65  ,1190 Forest	Rue de Lusambo  65  , 1190 Forest , Belgium	50,8008208	4,3110567
0	Etablissements activité générale	KF393	Profuma S.P.R.L.	Rue de Lusambo  65 	1190 Forest	RW	CP, CS, PP			Rue de Lusambo  65  ,1190 Forest	Rue de Lusambo  65  , 1190 Forest , Belgium	50,8008208	4,3110567
0	Etablissements activité générale	KF396	ETABLISSEMENTS HARTMAN ET FILS	Chaussée de Neufchâteau  71 	6640 Vaux-sur-Sûre	CS	CP, PP			Chaussée de Neufchâteau  71  ,6640 Vaux-sur-Sûre	Chaussée de Neufchâteau  71  , 6640 Vaux-sur-Sûre , Belgium	49,907758	5,5558043
0	Etablissements activité générale	KF397	Colex	Rijksweg(BOR)  6 	2880 Bornem	CS				Rijksweg(BOR)  6  ,2880 Bornem	Rijksweg  6  , 2880 Bornem , Belgium	51,0904426	4,2733621
0	Etablissements activité générale	KF397	Solucious Bornem	Rijksweg(BOR)  6 	2880 Bornem	CS				Rijksweg(BOR)  6  ,2880 Bornem	Rijksweg  6  , 2880 Bornem , Belgium	51,0904426	4,2733621
0	Etablissements activité générale	KF40	Fri-Agra S.A.	Quai de Mariemont  45 	1080 Molenbeek-Saint-Jean	CS				Quai de Mariemont  45  ,1080 Molenbeek-Saint-Jean	Quai de Mariemont  45  , 1080 Molenbeek-Saint-Jean , Belgium	50,8471774	4,328853
0	Etablissements activité générale	KF400	LARFROST NV	Lar  50 	8930 Menen	CS				Lar  50  ,8930 Menen	Lar  50  , 8930 Menen , Belgium	50,7769916	3,2014645
0	Etablissements activité générale	KF4000	PLUKON Maasmechelen	Slakweidestraat(M)  25 	3630 Maasmechelen	CS	CP, MSM, RW, SH			Slakweidestraat(M)  25  ,3630 Maasmechelen	Slakweidestraat  25  , 3630 Maasmechelen , Belgium	50,9462119	5,7029187
0	Etablissements activité générale	KF4000	PLUKON Maasmechelen	Slakweidestraat(M)  25 	3630 Maasmechelen	RW	CP, CS, MSM, SH			Slakweidestraat(M)  25  ,3630 Maasmechelen	Slakweidestraat  25  , 3630 Maasmechelen , Belgium	50,9462119	5,7029187
0	Etablissements activité générale	KF4003	ALL-FREEZ	Scheepstraat(M)  11 	3630 Maasmechelen	CS	FFPP, PP			Scheepstraat(M)  11  ,3630 Maasmechelen	Scheepstraat  11  , 3630 Maasmechelen , Belgium	50,9508138	5,696482
0	Etablissements activité générale	KF4006	BELTASTE HAMONT	Lozenweg  30 	3930 Hamont-Achel	CS	PP			Lozenweg  30  ,3930 Hamont-Achel	Lozenweg  30  , 3930 Hamont-Achel , Belgium	51,2394943	5,550016
0	Etablissements activité générale	KF4016	LEVENSTOND SEAFOOD	Allewijstraat  1 	3770 Riemst	RW	FFPP, PP			Allewijstraat  1  ,3770 Riemst	Allewijstraat  1  , 3770 Riemst , Belgium	50,8267166	5,5817252
0	Etablissements activité générale	KF404	Crop's Cold Store	Oostrozebeeksestraat(O)  148 	8710 Wielsbeke	CS				Oostrozebeeksestraat(O)  148  ,8710 Wielsbeke	Oostrozebeeksestraat  148  , 8710 Wielsbeke , Belgium	50,9046748	3,3286316
0	Etablissements activité générale	KF409	BVBA Bert Maes	Nijverheidsstraat  2 	8760 Meulebeke	CS	CP, MP			Nijverheidsstraat  2  ,8760 Meulebeke	Nijverheidsstraat  2  , 8760 Meulebeke , Belgium	50,9591848	3,2996521
0	Etablissements activité générale	KF41	KIPLAMA	Les Quatre Chemins(WIE)  42 	7608 Péruwelz	CS				Les Quatre Chemins(WIE)  42  ,7608 Péruwelz	Les Quatre Chemins  42  , 7608 Péruwelz , Belgium	50,5088728	3,5252853
0	Etablissements activité générale	KF410	V.D.S.-MEAT	't Walletje  73 	8300 Knokke-Heist	CS	CP, MM, MP, RW			't Walletje  73  ,8300 Knokke-Heist	 t Walletje  73  , 8300 Knokke-Heist , Belgium	51,3200925	3,2889059
0	Etablissements activité générale	KF410	V.D.S.-MEAT	't Walletje  73 	8300 Knokke-Heist	RW	CP, CS, MM, MP			't Walletje  73  ,8300 Knokke-Heist	 t Walletje  73  , 8300 Knokke-Heist , Belgium	51,3200925	3,2889059
0	Etablissements activité générale	KF412	BESTFOOD NV	Lochtemanweg  10 	3580 Beringen	CS				Lochtemanweg  10  ,3580 Beringen	Lochtemanweg  10  , 3580 Beringen , Belgium	51,0384331	5,2260007
0	Etablissements activité générale	KF413	Tiszai	Rue Aux Fleurs  15 	1360 Perwez	CS				Rue Aux Fleurs  15  ,1360 Perwez	Rue Aux Fleurs  15  , 1360 Perwez , Belgium	50,6308557	4,7828199
0	Etablissements activité générale	KF414	Pochet Père et Fils	Rue de la Rivièrette(SG)  114 	7330 Saint-Ghislain	CS	CP, MM, MP, PP			Rue de la Rivièrette(SG)  114  ,7330 Saint-Ghislain	Rue de la Rivièrette  114  , 7330 Saint-Ghislain , Belgium	50,4552253	3,81371
0	Etablissements activité générale	KF415	VIANDES DORTHU	Merckhof  111 	4880 Aubel	CS				Merckhof  111  ,4880 Aubel	Merckhof  111  , 4880 Aubel , Belgium	50,7121979	5,8876081
0	Etablissements activité générale	KF418	FROM-UN	Avenue de Ramelot  4 	1480 Saintes	CS	CC, PP			Avenue de Ramelot  4  ,1480 Saintes	Avenue de Ramelot  4  , 1480 Saintes , Belgium	50,7079207	4,1760141
0	Etablissements activité générale	KF42	TRANSMEAT	Oudemanstraat  15 	1840 Londerzeel	CS				Oudemanstraat  15  ,1840 Londerzeel	Oudemanstraat  15  , 1840 Londerzeel , Belgium	51,0160083	4,3256219
0	Etablissements activité générale	KF420	Nagel Belgium	Venecoweg  20 	9810 Nazareth	CS				Venecoweg  20  ,9810 Nazareth	Venecoweg  20  , 9810 Nazareth , Belgium	50,9549438	3,5518289
0	Etablissements activité générale	KF423	DESSOMVILLE	Hekkestraat  47 	9308 Aalst	CS				Hekkestraat  47  ,9308 Aalst	Hekkestraat  47  , 9308 Aalst , Belgium	50,967495	4,0452594
0	Etablissements activité générale	KF424	Vlees-Centrale-Viande S.A.	Quai Industrie  155 	1070 Anderlecht	CS	CP, RW			Quai Industrie  155  ,1070 Anderlecht	Quai Industrie  155  , 1070 Anderlecht , Belgium	50,8449579	4,3264798
0	Etablissements activité générale	KF424	Vlees-Centrale-Viande S.A.	Quai Industrie  155 	1070 Anderlecht	RW	CP, CS			Quai Industrie  155  ,1070 Anderlecht	Quai Industrie  155  , 1070 Anderlecht , Belgium	50,8449579	4,3264798
0	Etablissements activité générale	KF43	D'hulster , Benedikt	Boomstraat  1 	8890 Moorslede	CS	CP, RW			Boomstraat  1  ,8890 Moorslede	Boomstraat  1  , 8890 Moorslede , Belgium	50,9080092	3,0753185
0	Etablissements activité générale	KF43	D'hulster , Benedikt	Boomstraat  1 	8890 Moorslede	RW	CP, CS			Boomstraat  1  ,8890 Moorslede	Boomstraat  1  , 8890 Moorslede , Belgium	50,9080092	3,0753185
0	Etablissements activité générale	KF436	Solucious	Jozef Huysmanslaan  53 	1651 Beersel	CS				Jozef Huysmanslaan  53  ,1651 Beersel	Jozef Huysmanslaan  53  , 1651 Beersel , Belgium	50,7694239	4,2772483
0	Etablissements activité générale	KF439	Godfriaux & Fils	Chaussée de Charleroi  24 	1360 Perwez	CS	CC, PP			Chaussée de Charleroi  24  ,1360 Perwez	Chaussée de Charleroi  24  , 1360 Perwez , Belgium	50,6381905	4,781379
0	Etablissements activité générale	KF441	TROPICS CARGO	Edewallestraat  68B 	8610 Handzame	CS				Edewallestraat  68B  ,8610 Handzame	Edewallestraat  68B  , 8610 Handzame , Belgium	51,0371759	3,0086885
0	Etablissements activité générale	KF443	PLANT EKE	Rozenstraat  15 	9810 Nazareth	CS	CC, PP, PP			Rozenstraat  15  ,9810 Nazareth	Rozenstraat  15  , 9810 Nazareth , Belgium	50,9770006	3,6538976
0	Etablissements activité générale	KF449	EUROKIP DE WAELE-VAN OSSELAER	Eurolaan  15 	9140 Temse	CS	CP, MP, PP			Eurolaan  15  ,9140 Temse	Eurolaan  15  , 9140 Temse , Belgium	51,1380266	4,1940821
0	Etablissements activité générale	KF450	OK FOODS	Moerbroek  26 	2270 Herenthout	CS	CC, PP, CP, MM, MP, PP, RW			Moerbroek  26  ,2270 Herenthout	Moerbroek  26  , 2270 Herenthout , Belgium	51,1537987	4,7976094
0	Etablissements activité générale	KF450	OK FOODS	Moerbroek  26 	2270 Herenthout	RW	CC, PP, CP, CS, MM, MP, PP			Moerbroek  26  ,2270 Herenthout	Moerbroek  26  , 2270 Herenthout , Belgium	51,1537987	4,7976094
0	Etablissements activité générale	KF452	STEF Transport Saintes	Avenue Zénobe Gramme  13 	1480 Tubize	CS			fl and/of sn	Avenue Zénobe Gramme  13  ,1480 Tubize	Avenue Zénobe Gramme  13  , 1480 Tubize , Belgium	50,7081452	4,178222
0	Etablissements activité générale	KF452	STEF Transport Saintes	Avenue Zénobe Gramme  13 	1480 Tubize	CS				Avenue Zénobe Gramme  13  ,1480 Tubize	Avenue Zénobe Gramme  13  , 1480 Tubize , Belgium	50,7081452	4,178222
0	Etablissements activité générale	KF453	CASAVENTA NV	Industriepark-Noord  8 	9100 Sint-Niklaas	CS				Industriepark-Noord  8  ,9100 Sint-Niklaas	Industriepark-Noord  8  , 9100 Sint-Niklaas , Belgium	51,1476141	4,171907
0	Etablissements activité générale	KF456	Saupaco	Dendermondesteenweg  716 	9070 Destelbergen	CS	RW			Dendermondesteenweg  716  ,9070 Destelbergen	Dendermondesteenweg  716  , 9070 Destelbergen , Belgium	51,0605409	3,8290059
0	Etablissements activité générale	KF457	GEFRA    BVBA	Groenlandstraat  607 	8380 Zeebrugge	CS				Groenlandstraat  607  ,8380 Zeebrugge	Groenlandstraat  607  , 8380 Zeebrugge , Belgium	51,3243773	3,2052388
0	Etablissements activité générale	KF458	HOTTLET FROZEN FOODS	Heiveldekens  4 	2550 Kontich	CS			fl and/of sn	Heiveldekens  4  ,2550 Kontich	Heiveldekens  4  , 2550 Kontich , Belgium	51,1230331	4,4577327
0	Etablissements activité générale	KF458	HOTTLET FROZEN FOODS	Heiveldekens  4 	2550 Kontich	CS				Heiveldekens  4  ,2550 Kontich	Heiveldekens  4  , 2550 Kontich , Belgium	51,1230331	4,4577327
0	Etablissements activité générale	KF459	Boyauderie des 6 Fontaines	Rue des Gaillettes,Battice  5 	4651 Battice	CS	CP, RW			Rue des Gaillettes,Battice  5  ,4651 Battice	Rue des Gaillettes, Battice  5  , 4651 Battice , Belgium	50,6488853	5,8135126
0	Etablissements activité générale	KF459	Boyauderie des 6 Fontaines	Rue des Gaillettes,Battice  5 	4651 Battice	RW	CP, CS			Rue des Gaillettes,Battice  5  ,4651 Battice	Rue des Gaillettes, Battice  5  , 4651 Battice , Belgium	50,6488853	5,8135126
0	Etablissements activité générale	KF461	HERVE COLDSTORE	Waalstraat  290 	9870 Zulte	CS				Waalstraat  290  ,9870 Zulte	Waalstraat  290  , 9870 Zulte , Belgium	50,9088868	3,4698853
0	Etablissements activité générale	KF461	Transport Herve	Waalstraat  290 	9870 Zulte	CS				Waalstraat  290  ,9870 Zulte	Waalstraat  290  , 9870 Zulte , Belgium	50,9088868	3,4698853
0	Etablissements activité générale	KF464	Vercaro	Kwatrechtsteenweg  109 	9230 Wetteren	CS	CC, PP, CP, MP, PP			Kwatrechtsteenweg  109  ,9230 Wetteren	Kwatrechtsteenweg  109  , 9230 Wetteren , Belgium	50,9932456	3,8440973
0	Etablissements activité générale	KF465	GOOSSENS	Koningsplein  13 	9220 Hamme (O.-Vl.)	CS	CP, RW			Koningsplein  13  ,9220 Hamme (O.-Vl.)	Koningsplein  13  , 9220 Hamme  , Belgium	51,0610743	4,1486599
0	Etablissements activité générale	KF465	GOOSSENS	Koningsplein  13 	9220 Hamme (O.-Vl.)	RW	CP, CS			Koningsplein  13  ,9220 Hamme (O.-Vl.)	Koningsplein  13  , 9220 Hamme  , Belgium	51,0610743	4,1486599
0	Etablissements activité générale	KF468	BELGIAN IMPORT SERVICES	Bilksken  32 b C	9920 Lovendegem	CS				Bilksken  32 b C ,9920 Lovendegem	Bilksken  32 b C , 9920 Lovendegem , Belgium	51,0963194	3,6387045
0	Etablissements activité générale	KF47	VANDENBOGAERDE	Lar  BLOK P 32 	8930 Menen	CS	CP, MM, MP, PP			Lar  BLOK P 32  ,8930 Menen	Lar  BLOK P 32  , 8930 Menen , Belgium	50,7741502	3,1897256
0	Etablissements activité générale	KF470	Northfreeze	Pathoekeweg  130 	8000 Brugge	CS	RW			Pathoekeweg  130  ,8000 Brugge	Pathoekeweg  130  , 8000 Brugge , Belgium	51,2417939	3,2166492
0	Etablissements activité générale	KF470	Northfreeze	Pathoekeweg  130 	8000 Brugge	RW	CS			Pathoekeweg  130  ,8000 Brugge	Pathoekeweg  130  , 8000 Brugge , Belgium	51,2417939	3,2166492
0	Etablissements activité générale	KF474	W & H N.V.	Quai des Usines  22 - 23 Hal b F	1000 Bruxelles	CS	CP, RW			Quai des Usines  22 - 23 Hal b F ,1000 Bruxelles	Quai des Usines  22 - 23 Hal b F , 1000 Bruxelles , Belgium	50,8748482	4,3654675
0	Etablissements activité générale	KF474	W & H N.V.	Quai des Usines  22 - 23 Hal b F	1000 Bruxelles	RW	CP, CS			Quai des Usines  22 - 23 Hal b F ,1000 Bruxelles	Quai des Usines  22 - 23 Hal b F , 1000 Bruxelles , Belgium	50,8748482	4,3654675
0	Etablissements activité générale	KF475	J&D DELICATESSEN B.V.B.A.	Quai des Usines  22-23 b G8	1000 Bruxelles	CS				Quai des Usines  22-23 b G8 ,1000 Bruxelles	Quai des Usines  22-23 b G8 , 1000 Bruxelles , Belgium	50,8748482	4,3654675
0	Etablissements activité générale	KF476	LONKI	Frankrijkstraat  10 	9140 Temse	CS	CP, MP, MSM, PP, RW, SH			Frankrijkstraat  10  ,9140 Temse	Frankrijkstraat  10  , 9140 Temse , Belgium	51,1412645	4,2002662
0	Etablissements activité générale	KF482	ACUHOLD	Noordzeestraat  8 	8380 Brugge	CS				Noordzeestraat  8  ,8380 Brugge	Noordzeestraat  8  , 8380 Brugge , Belgium	51,3266872	3,2023039
0	Etablissements activité générale	KF484	Givana B.V.B.A.	Kruinstraat  6-9 	9160 Lokeren	CS				Kruinstraat  6-9  ,9160 Lokeren	Kruinstraat  6-9  , 9160 Lokeren , Belgium	51,0954749	4,0185602
0	Etablissements activité générale	KF487	Van Engelandt N.V.	Rue Ropsy Chaudron  83 	1070 Anderlecht	CS	CP, MM, RW			Rue Ropsy Chaudron  83  ,1070 Anderlecht	Rue Ropsy Chaudron  83  , 1070 Anderlecht , Belgium	50,8445723	4,3267862
0	Etablissements activité générale	KF489	G.H.L.	Rue de Merckhof  113 	4880 Aubel	CS	CP, MP			Rue de Merckhof  113  ,4880 Aubel	Rue de Merckhof  113  , 4880 Aubel , Belgium	50,7066691	5,8733377
0	Etablissements activité générale	KF492	Jo DESSART	Avenue Joseph-Prévers  29 	4020 Liège	CS	CP, RW			Avenue Joseph-Prévers  29  ,4020 Liège	Avenue Joseph-Prévers  29  , 4020 Liège , Belgium	50,6462046	5,6263276
0	Etablissements activité générale	KF492	Jo DESSART	Avenue Joseph-Prévers  29 	4020 Liège	RW	CP, CS			Avenue Joseph-Prévers  29  ,4020 Liège	Avenue Joseph-Prévers  29  , 4020 Liège , Belgium	50,6462046	5,6263276
0	Etablissements activité générale	KF493	LE LARRY	Haenhoutstraat  216 	9070 Destelbergen	CS	CC, PP, PP			Haenhoutstraat  216  ,9070 Destelbergen	Haenhoutstraat  216  , 9070 Destelbergen , Belgium	51,0729936	3,8378742
0	Etablissements activité générale	KF496	DISTRI CARNE	Tramstraat  11 	8560 Wevelgem	CS	CP			Tramstraat  11  ,8560 Wevelgem	Tramstraat  11  , 8560 Wevelgem , Belgium	50,8140358	3,2150511
0	Etablissements activité générale	KF497	REAL SA	Rue de Herve,Battice  110 	4651 Herve	CS	CC, PP			Rue de Herve,Battice  110  ,4651 Herve	Rue de Herve, Battice  110  , 4651 Herve , Belgium	50,6458268	5,8064169
0	Etablissements activité générale	KF498	GMG Versmarkt	Slachthuisstraat  20 	3800 Sint-Truiden	CS	CP, MM, MP, PP			Slachthuisstraat  20  ,3800 Sint-Truiden	Slachthuisstraat  20  , 3800 Sint-Truiden , Belgium	50,8193818	5,1919706
0	Etablissements activité générale	KF499	NORENCA	Winkelom  58 	2440 Geel	CS	CP, MP, PP, RW			Winkelom  58  ,2440 Geel	Winkelom  58  , 2440 Geel , Belgium	51,1486661	5,0028688
0	Etablissements activité générale	KF499	NORENCA	Winkelom  58 	2440 Geel	RW	CP, CS, MP, PP			Winkelom  58  ,2440 Geel	Winkelom  58  , 2440 Geel , Belgium	51,1486661	5,0028688
0	Etablissements activité générale	KF500	AMANDO	Houtstraat  50 	9070 Destelbergen	RW	CS, PP			Houtstraat  50  ,9070 Destelbergen	Houtstraat  50  , 9070 Destelbergen , Belgium	51,0725852	3,8113538
0	Etablissements activité générale	KF503	PLUKON CONVENIENCE OLEN	Industrielaan  13 	2250 Olen	CS	CP, MP, PP, RW			Industrielaan  13  ,2250 Olen	Industrielaan  13  , 2250 Olen , Belgium	51,1517373	4,8733475
0	Etablissements activité générale	KF503	PLUKON CONVENIENCE OLEN	Industrielaan  13 	2250 Olen	RW	CP, CS, MP, PP			Industrielaan  13  ,2250 Olen	Industrielaan  13  , 2250 Olen , Belgium	51,1517373	4,8733475
0	Etablissements activité générale	KF504	METRO ANTWERPEN	Kielsbroek  44 	2020 Antwerpen	CS	FFPP			Kielsbroek  44  ,2020 Antwerpen	Kielsbroek  44  , 2020 Antwerpen , Belgium	51,1979583	4,3743257
0	Etablissements activité générale	KF5066	BUVENS	Industriepark  6 	3290 Diest	CS	CP, GHE, MP, PP			Industriepark  6  ,3290 Diest	Industriepark  6  , 3290 Diest , Belgium	50,9652963	5,0728512
0	Etablissements activité générale	KF507	Pieters, François	Quai des Usines  22 	1000 Bruxelles	CS	CP, RW			Quai des Usines  22  ,1000 Bruxelles	Quai des Usines  22  , 1000 Bruxelles , Belgium	50,8748482	4,3654675
0	Etablissements activité générale	KF507	Pieters, François	Quai des Usines  22 	1000 Bruxelles	RW	CP, CS			Quai des Usines  22  ,1000 Bruxelles	Quai des Usines  22  , 1000 Bruxelles , Belgium	50,8748482	4,3654675
0	Etablissements activité générale	KF5076	DE WITTE - VERMEEREN - ROUX	Rue Emmanuel Jacquet  31 	6044 Roux	CS	CP			Rue Emmanuel Jacquet  31  ,6044 Roux	Rue Emmanuel Jacquet  31  , 6044 Roux , Belgium	50,436446	4,3973982
0	Etablissements activité générale	KF508	METRO Brussel	Quai des Usines  22-23 	1000 Bruxelles	CS	FFPP			Quai des Usines  22-23  ,1000 Bruxelles	Quai des Usines  22-23  , 1000 Bruxelles , Belgium	50,8748482	4,3654675
0	Etablissements activité générale	KF509	WILLEMS JEAN VLEESGROOTHANDEL	Lange Lobroekstraat  9 	2060 Antwerpen	CS	CP, MP, RW			Lange Lobroekstraat  9  ,2060 Antwerpen	Lange Lobroekstraat  9  , 2060 Antwerpen , Belgium	51,2284191	4,4344096
0	Etablissements activité générale	KF509	WILLEMS JEAN VLEESGROOTHANDEL	Lange Lobroekstraat  9 	2060 Antwerpen	RW	CP, CS, MP			Lange Lobroekstraat  9  ,2060 Antwerpen	Lange Lobroekstraat  9  , 2060 Antwerpen , Belgium	51,2284191	4,4344096
0	Etablissements activité générale	KF510	VLEESWAREN L. MICHIELSSEN PROD L M J 	Smederijstraat  30 	2900 Schoten	CS	CP, PP, RW			Smederijstraat  30  ,2900 Schoten	Smederijstraat  30  , 2900 Schoten , Belgium	51,2995575	4,5485334
