code;name;address;lat;lng
IE WX 0039 EC;Oceanus Fishing Ltd;Chelsea Lodge, Duncannon, New Ross, Wexford;52.2209429;-6.936583272571242
IE WX 0040 EC;Mac's Fish;Grange, Kilmore, Wexford;52.2056948;-6.5495662
IE WX 0012 EC;Duncannon Fish Co;New Ross, Wexford;52.3955124;-6.943796610968267
IE WX 0013 EC;Sofrimar Ltd;Kilmore Quay, Wexford;52.1729654;-6.5890655
IE WL 0005 EC;Marine Healthfoods Ltd (Fish Out of Water Ltd);Coatsbridge, Aughrim, Wicklow;52.8550688;-6.3290334
IE WL 0010 EC;IDAS Limited;Woodenbridge, Arklow, Wicklow;52.83220835;-6.235099098911024
IE CK 0074 EC;MFV Ocean Pioneer S45;Wood View, Pier Rd, Union Hall, Cork;51.5588077;-9.1399099
IE CK 0075 EC;MFV Western Venture C335;Cliff Road, Ballycotton, Cork;51.8304762;-8.0132232
IE CK 0076 EC;MFV Aine Christina S366;Raheen, Union Hall, Cork;51.5588077;-9.1399099
IE CK 0077 EC;MFV Adventurer C391;Cliff Road, Ballycotton, Cork;51.8304762;-8.0132232
IE CK 0082 EC;MFV Brian Eoin S482;East End, Union Hall, Cork;51.5588077;-9.1399099
IE CK 0093 EC;MFV Corona Gloria S512;Waters Edge, Owenahincha, Rosscarbery, Cork;51.5775144;-9.0329284
IE CK 0101 EC;MFV Ocean Venture II S121;Filane, Castletownbere, Cork;51.6514159;-9.9104925
IE CK 0102 EC;MFV Amadeus C324 T/A Guiding Star Fishing Ltd;Dinish Island, Castletownbere, P75K757, Cork;51.6514159;-9.9104925
IE CK 0105 EC;MFV Hannah J (Galley Marine Enterprises);Orchard Hill, Sandy Cove, Kinsale, Cork;51.705737;-8.5229823
IE CK 0108 EC;MFV Breizh Arvor II;86 Eltins Wood, Kinsale, Cork;51.70143575;-8.532057816143652
IE CK 0112 EC;MFV Maranello S95;Raheen, Unionhall, Cork;51.5588077;-9.1399099
IE CK 0116 EV;MFV Emerald Isle I S257;Woodview, Pier Road, Unionhall, Cork;51.5588077;-9.1399099
IE CK 0130 EC;MFV Ailbhe Rose S7;Glaun, Schull, Cork;51.5271026;-9.5469428
IE GY 0084 EC;MFV Stella Maris S22;Dinish Island, Castletownbere, Cork;51.6514159;-9.9104925
IE CK 0135 EC;MFV Naomh Peadar II T/A Rachel Jay Fishing Ltd;12 Fort View, Ardbrack, Kinsale, Cork;51.7055849;-8.5100592
IE CK 0136 EC;Clodagh O S343;Clodagh O Fishing Company Ltd, 1 Ardmanagh Drive, Schull, Co. Cork, P81DF72, Cork;51.5273016;-9.5503793
IE LO 0024 EC;MFV BLUE HORIZON DA77;Filane, Castletownbere, Beara, Cork;51.7280451;-9.767906428362338
IE CK 0134 EC;MFV Boy Jason S440;Dinish Island, Castletownbere, Cork;51.6514159;-9.9104925
IE CK 0133 EC;MFV Rachel Jay S448;12 Fort View, Ardbrack, Kinsale, Cork;51.7055849;-8.5100592
IE DN 0052 EC;MFV Nausicaa DA 63;Carnhill, Loughshinny, Skerries, Dublin;53.54004075;-6.088638626858707
IE DN 0055 EC;MFV Sancta Maria III DA40;Millennium House, Kilbush, Rush, Dublin;53.5237007;-6.0874291
IE DN 0062 EC;MFV Ave Maria II DA126;Carnhill, Loughshinny, Skerries, Dublin;53.54004075;-6.088638626858707
IE DN 0072 EC;MFV Melisandre DA143;Millennium House, Kilbush Lane, Rush, Dublin;53.5237007;-6.0874291
IE DN 0078 EC;MFV Mary Paul D723/ Ivan Wilde Ltd;Millennium House, Kilbush Lane, Rush, Dublin;53.5237007;-6.0874291
IE GY 0072 EC;MFV Maria Magdalena III G482;109 Creagan, Bearna, Galway;53.2509262;-9.1557416
IE GY 0085 EC;MFV Kristel Patrick S511;10 Mill House, Mill Street, Galway;53.272005300000004;-9.05857217571568
IE KY 0034 EC;MFV Cu na Mara S224;High Road, Garfinny, Dingle, Kerry;52.1407781;-10.2687161
IE KY 0039 EC;MFV Virtuous S80 T/A Granville Boats Ltd;Dingle, Kerry;52.1407781;-10.2687161
IE KY 0041 EC;Progress II T/A Naomh Aine Clontarf Ltd;Renard Point, Caherciveen, Kerry;52.14533445;-9.517401092833236
IE WX 0034 EC;MFV Saint Josse WD 2;Kilmore Quay, Wexford;52.1729654;-6.5890655
IE WX 0038 EC;MFV Sauveur Du Monde WD28;Kilmore Quay, Wexford;52.1729654;-6.5890655
IE WX 0041 EC;MFV Ocean Harvester II G688 T/A Inish Trwlers Ltd;Kilmore Quay, Wexford;52.1729654;-6.5890655
IE WX 0042 EC;MFV Verlaine WD5 T/A Inish Trawlers Ltd;Kilmore Quay, Wexford;52.1729654;-6.5890655
