en:chives	ecobalyse_origins_en_france_name:fr	Ciboulette FR
en:chives	ecobalyse_origins_en_france_alias:en	chive-fr
en:chives	ecobalyse_origins_en_france_default_origin:en	France
en:cinnamon	ecobalyse_proxy_id:en	22dd97eb-a2d8-5d7b-9c9a-58c55c3fbfc1
en:cinnamon	ecobalyse_proxy_density_g_per_ml:en	0.56
en:cinnamon	ecobalyse_proxy_crop_group:en	DIVERS
en:cinnamon	ecobalyse_proxy_category:en	spice_condiment_additive
en:cinnamon	ecobalyse_proxy_raw_to_cooked_ratio:en	1
en:cinnamon	ecobalyse_proxy_inedible_part:en	0
en:cinnamon	ecobalyse_proxy_transport_cooling:en	none
en:clementine	ecobalyse_id:en	87260d07-2179-580d-9576-68cef7e803ec
en:clementine	ecobalyse_density_g_per_ml:en	0.85
en:clementine	ecobalyse_crop_group:en	VERGERS
en:clementine	ecobalyse_category:en	vegetable_fresh
en:clementine	ecobalyse_raw_to_cooked_ratio:en	0.856
en:clementine	ecobalyse_inedible_part:en	0.2
en:clementine	ecobalyse_transport_cooling:en	always
en:clementine	ecobalyse_labels_en_organic_origins_en_france_id:en	b391b900-8c98-5bce-a3e9-679a38cbdedd
en:clementine	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:clementine	ecobalyse_labels_en_organic_origins_en_france_name:fr	Clémentine Bio
en:clementine	ecobalyse_labels_en_organic_origins_en_france_alias:en	clementine-organic
en:clementine	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:clementine	ecobalyse_origins_en_france_id:en	51449c25-4b72-5a49-b86a-d46d296bd47b
en:clementine	ecobalyse_origins_en_france_scenario:en	reference
en:clementine	ecobalyse_origins_en_france_name:fr	Clémentine FR
en:clementine	ecobalyse_origins_en_france_alias:en	clementine-fr
en:clementine	ecobalyse_origins_en_france_default_origin:en	France
en:cocoa-bean	ecobalyse_proxy_id:en	35d0ffc8-3043-5012-86f3-4401ab37c5cf
en:cocoa-bean	ecobalyse_proxy_density_g_per_ml:en	0.9
en:cocoa-bean	ecobalyse_proxy_crop_group:en	ARBORICULTURE
en:cocoa-bean	ecobalyse_proxy_category:en	vegetable_fresh
en:cocoa-bean	ecobalyse_proxy_raw_to_cooked_ratio:en	0.856
en:cocoa-bean	ecobalyse_proxy_inedible_part:en	0.2
en:cocoa-bean	ecobalyse_proxy_transport_cooling:en	none
en:cocoa-butter	ecobalyse_id:en	7b508b8e-7f3c-4ba4-93bc-4d11e5477dbe
en:cocoa-butter	ecobalyse_density_g_per_ml:en	0.447
en:cocoa-butter	ecobalyse_crop_group:en	FRUITS A COQUES
en:cocoa-butter	ecobalyse_category:en	nut_oilseed_processed
en:cocoa-butter	ecobalyse_raw_to_cooked_ratio:en	1
en:cocoa-butter	ecobalyse_inedible_part:en	0
en:cocoa-butter	ecobalyse_transport_cooling:en	once_transformed
en:cocoa-powder	ecobalyse_id:en	88bd8bf2-0e2f-4adf-98cf-09325e38b7f9
en:cocoa-powder	ecobalyse_density_g_per_ml:en	0.24
en:cocoa-powder	ecobalyse_crop_group:en	FRUITS A COQUES
en:cocoa-powder	ecobalyse_category:en	vegetable_processed
en:cocoa-powder	ecobalyse_raw_to_cooked_ratio:en	1
en:cocoa-powder	ecobalyse_inedible_part:en	0
en:cocoa-powder	ecobalyse_transport_cooling:en	none
en:coffee-beans	ecobalyse_id:en	02b7f1bd-56ea-5243-8c22-baa8c6d6052e
en:coffee-beans	ecobalyse_density_g_per_ml:en	0.8
en:coffee-beans	ecobalyse_crop_group:en	ARBORICULTURE
en:coffee-beans	ecobalyse_category:en	vegetable_fresh
en:coffee-beans	ecobalyse_raw_to_cooked_ratio:en	1
en:coffee-beans	ecobalyse_inedible_part:en	0.2
en:coffee-beans	ecobalyse_transport_cooling:en	always
en:comte	ecobalyse_id:en	afec1f74-2b0e-4c68-97ad-bdc79e4c2806
en:comte	ecobalyse_density_g_per_ml:en	1
en:comte	ecobalyse_category:en	dairy_product
en:comte	ecobalyse_raw_to_cooked_ratio:en	1
en:comte	ecobalyse_inedible_part:en	0
en:comte	ecobalyse_transport_cooling:en	always
en:cooked-ham	ecobalyse_id:en	15e2dfa0-9b5f-4bc9-a3ed-885f56061bc0
en:cooked-ham	ecobalyse_density_g_per_ml:en	1
en:cooked-ham	ecobalyse_category:en	animal_product
en:cooked-ham	ecobalyse_raw_to_cooked_ratio:en	1
en:cooked-ham	ecobalyse_inedible_part:en	0
en:cooked-ham	ecobalyse_transport_cooling:en	always
en:cooked-ham	ecobalyse_labels_en_organic_origins_en_france_id:en	4de5e41e-3271-4489-aa27-a973e4045082
en:cooked-ham	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:cooked-ham	ecobalyse_labels_en_organic_origins_en_france_name:fr	Jambon cuit Bio (2025)
en:cooked-ham	ecobalyse_labels_en_organic_origins_en_france_alias:en	cooked-ham-organic-2025
en:cooked-ham	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:cooked-ham	ecobalyse_origins_en_france_id:en	755225f1-f0c5-497f-b8a9-263828a84a22
en:cooked-ham	ecobalyse_origins_en_france_scenario:en	reference
en:cooked-ham	ecobalyse_origins_en_france_name:fr	Jambon cuit FR (2025)
en:cooked-ham	ecobalyse_origins_en_france_alias:en	cooked-ham-2025
en:cooked-ham	ecobalyse_origins_en_france_default_origin:en	France
en:coriander	ecobalyse_id:en	2a5fc4d4-d8c2-557d-b5c3-1e99358ab5cc
en:coriander	ecobalyse_density_g_per_ml:en	0.5
en:coriander	ecobalyse_crop_group:en	AUTRES CULTURES INDUSTRIELLES
en:coriander	ecobalyse_category:en	spice_condiment_additive
en:coriander	ecobalyse_raw_to_cooked_ratio:en	1
en:coriander	ecobalyse_inedible_part:en	0.1
en:coriander	ecobalyse_transport_cooling:en	none
en:coriander	ecobalyse_labels_en_organic_origins_en_france_id:en	ec4a2c48-7087-5349-9c33-f6853943e6cb
en:coriander	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:coriander	ecobalyse_labels_en_organic_origins_en_france_name:fr	Coriandre Bio
en:coriander	ecobalyse_labels_en_organic_origins_en_france_alias:en	coriander-organic
en:coriander	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:coriander	ecobalyse_origins_en_france_id:en	c1e011cb-7b76-566c-a64b-8a7f9bbb97b2
en:coriander	ecobalyse_origins_en_france_scenario:en	reference
en:coriander	ecobalyse_origins_en_france_name:fr	Coriandre FR
en:coriander	ecobalyse_origins_en_france_alias:en	coriander-fr
en:coriander	ecobalyse_origins_en_france_default_origin:en	France
en:corn	ecobalyse_id:en	2d48fa6b-180f-59f8-9b08-c2d3663fec10
en:corn	ecobalyse_density_g_per_ml:en	0.72
en:corn	ecobalyse_crop_group:en	MAIS GRAIN ET ENSILAGE
en:corn	ecobalyse_category:en	grain_raw
en:corn	ecobalyse_raw_to_cooked_ratio:en	2.259
en:corn	ecobalyse_inedible_part:en	0
en:corn	ecobalyse_transport_cooling:en	none
en:corn	ecobalyse_labels_en_organic_origins_en_france_id:en	9cc8d676-2e49-532d-93fa-c68cf04eb294
en:corn	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:corn	ecobalyse_labels_en_organic_origins_en_france_name:fr	Maïs Bio
en:corn	ecobalyse_labels_en_organic_origins_en_france_alias:en	corn-organic
en:corn	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:corn	ecobalyse_origins_en_france_id:en	7d5afd1c-43b6-4540-8451-714369091add
en:corn	ecobalyse_origins_en_france_scenario:en	reference
en:corn	ecobalyse_origins_en_france_name:fr	Farine de maïs FR
en:corn	ecobalyse_origins_en_france_alias:en	corn-flour-fr
en:corn	ecobalyse_origins_en_france_default_origin:en	France
en:cottonseed	ecobalyse_id:en	075db351-41ed-5ee9-a988-94cf64b7495e
en:cottonseed	ecobalyse_density_g_per_ml:en	0.9
en:cottonseed	ecobalyse_crop_group:en	SEMENCES
en:cottonseed	ecobalyse_category:en	vegetable_fresh
en:cottonseed	ecobalyse_raw_to_cooked_ratio:en	0.856
en:cottonseed	ecobalyse_inedible_part:en	0.2
en:cottonseed	ecobalyse_transport_cooling:en	always
en:cottonseed	ecobalyse_origins_en_france_id:en	4344cfec-c1ea-5b29-9374-d78dc27767a5
en:cottonseed	ecobalyse_origins_en_france_scenario:en	reference
en:cottonseed	ecobalyse_origins_en_france_name:fr	Graine de coton FR
en:cottonseed	ecobalyse_origins_en_france_alias:en	cotton-seed-fr
en:cottonseed	ecobalyse_origins_en_france_default_origin:en	France
en:cow-s-milk	ecobalyse_id:en	f092e399-eb0c-5f4d-abc3-8df379b20dfc
en:cow-s-milk	ecobalyse_density_g_per_ml:en	1.05
en:cow-s-milk	ecobalyse_category:en	dairy_product
en:cow-s-milk	ecobalyse_raw_to_cooked_ratio:en	1
en:cow-s-milk	ecobalyse_inedible_part:en	0
en:cow-s-milk	ecobalyse_transport_cooling:en	always
en:cow-s-milk	ecobalyse_labels_en_organic_origins_en_france_id:en	2bf307e8-8cb0-400b-a4f1-cf615d9e96f4
en:cow-s-milk	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:cow-s-milk	ecobalyse_labels_en_organic_origins_en_france_name:fr	Lait Bio
en:cow-s-milk	ecobalyse_labels_en_organic_origins_en_france_alias:en	cow-milk-organic
en:cow-s-milk	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:cow-s-milk	ecobalyse_origins_en_france_id:en	b757094f-7cb1-58ea-9d3d-b6d7e0e0d471
en:cow-s-milk	ecobalyse_origins_en_france_scenario:en	reference
en:cow-s-milk	ecobalyse_origins_en_france_name:fr	Lait de vache FR
en:cow-s-milk	ecobalyse_origins_en_france_alias:en	cow-milk-fr
en:cow-s-milk	ecobalyse_origins_en_france_default_origin:en	France
en:crab	ecobalyse_id:en	4f075683-12a5-423b-bd78-75aed2781290
en:crab	ecobalyse_density_g_per_ml:en	1
en:crab	ecobalyse_category:en	animal_product
en:crab	ecobalyse_raw_to_cooked_ratio:en	0.819
en:crab	ecobalyse_inedible_part:en	0.5
en:crab	ecobalyse_transport_cooling:en	always
en:crab	ecobalyse_origins_en_france_id:en	6875d374-d24e-45d1-93c1-39aa52e3713c
en:crab	ecobalyse_origins_en_france_scenario:en	reference
en:crab	ecobalyse_origins_en_france_name:fr	Crabe FR (2025)
en:crab	ecobalyse_origins_en_france_alias:en	crab-fr-2025
en:crab	ecobalyse_origins_en_france_default_origin:en	France
en:cranberry	ecobalyse_id:en	7caede7e-3d4f-5c6a-b90c-d85f0f3c3e0d
en:cranberry	ecobalyse_density_g_per_ml:en	0.85
en:cranberry	ecobalyse_crop_group:en	VERGERS
en:cranberry	ecobalyse_category:en	vegetable_fresh
en:cranberry	ecobalyse_raw_to_cooked_ratio:en	0.856
en:cranberry	ecobalyse_inedible_part:en	0.2
en:cranberry	ecobalyse_transport_cooling:en	always
en:cranberry	ecobalyse_labels_en_organic_origins_en_france_id:en	9d2018e9-783f-5fba-af37-9575ed0c71af
en:cranberry	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:cranberry	ecobalyse_labels_en_organic_origins_en_france_name:fr	Canneberge Bio
en:cranberry	ecobalyse_labels_en_organic_origins_en_france_alias:en	cranberry-organic
en:cranberry	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:cucumber	ecobalyse_id:en	198e4676-91fb-53de-9976-bc97a3a19078
en:cucumber	ecobalyse_density_g_per_ml:en	1
en:cucumber	ecobalyse_crop_group:en	LEGUMES-FLEURS
en:cucumber	ecobalyse_category:en	vegetable_fresh
en:cucumber	ecobalyse_raw_to_cooked_ratio:en	0.856
en:cucumber	ecobalyse_inedible_part:en	0.1
en:cucumber	ecobalyse_transport_cooling:en	always
en:cucumber	ecobalyse_origins_en_european_union_id:en	7b62c28f-7234-4c81-abc0-721c421cbc3d
en:cucumber	ecobalyse_origins_en_european_union_scenario:en	import
en:cucumber	ecobalyse_origins_en_european_union_name:fr	Concombre hors saison UE (2025)
en:cucumber	ecobalyse_origins_en_european_union_alias:en	cucumber-eu-2025
en:cucumber	ecobalyse_origins_en_european_union_default_origin:en	EuropeAndMaghreb
en:cucumber	ecobalyse_labels_en_organic_origins_en_france_id:en	6497feb5-6f7d-5ee2-aa99-c11948b4a64d
en:cucumber	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:cucumber	ecobalyse_labels_en_organic_origins_en_france_name:fr	Concombre Bio
en:cucumber	ecobalyse_labels_en_organic_origins_en_france_alias:en	cucumber-organic
en:cucumber	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:cucumber	ecobalyse_origins_en_france_id:en	4a99833f-f8f7-5d11-9ec8-bd997ab09158
en:cucumber	ecobalyse_origins_en_france_scenario:en	reference
en:cucumber	ecobalyse_origins_en_france_name:fr	Concombre FR
en:cucumber	ecobalyse_origins_en_france_alias:en	cucumber-fr
en:cucumber	ecobalyse_origins_en_france_default_origin:en	France
en:kale	ecobalyse_id:en	577ca86a-b599-4757-9b98-712529a29738
en:kale	ecobalyse_density_g_per_ml:en	0.362
en:kale	ecobalyse_crop_group:en	LEGUMES-FLEURS
en:kale	ecobalyse_category:en	organic
en:kale	ecobalyse_raw_to_cooked_ratio:en	0.856
en:kale	ecobalyse_inedible_part:en	0.2
en:kale	ecobalyse_transport_cooling:en	always
en:dark-chocolate	ecobalyse_proxy_id:en	6f3939f7-408c-45d5-8653-61f3336bf305
en:dark-chocolate	ecobalyse_proxy_density_g_per_ml:en	1
en:dark-chocolate	ecobalyse_proxy_category:en	vegetable_processed
en:dark-chocolate	ecobalyse_proxy_raw_to_cooked_ratio:en	1
en:dark-chocolate	ecobalyse_proxy_inedible_part:en	0
en:dark-chocolate	ecobalyse_proxy_transport_cooling:en	none
en:date	ecobalyse_id:en	ec2ec730-91d6-5980-9230-817cc8386211
en:date	ecobalyse_density_g_per_ml:en	0.85
en:date	ecobalyse_crop_group:en	VERGERS
en:date	ecobalyse_category:en	vegetable_fresh
en:date	ecobalyse_raw_to_cooked_ratio:en	0.856
en:date	ecobalyse_inedible_part:en	0.2
en:date	ecobalyse_transport_cooling:en	always
en:durum-wheat	ecobalyse_id:en	0c168ecf-5feb-5bce-a516-5a270ba1a6cd
en:durum-wheat	ecobalyse_density_g_per_ml:en	0.77
en:durum-wheat	ecobalyse_crop_group:en	AUTRES CEREALES
en:durum-wheat	ecobalyse_category:en	grain_raw
en:durum-wheat	ecobalyse_raw_to_cooked_ratio:en	2.259
en:durum-wheat	ecobalyse_inedible_part:en	0
en:durum-wheat	ecobalyse_transport_cooling:en	none
en:durum-wheat	ecobalyse_origins_en_european_union_id:en	0d5d65e0-6ffc-4ffa-9966-944bc3ed62c8
en:durum-wheat	ecobalyse_origins_en_european_union_scenario:en	import
en:durum-wheat	ecobalyse_origins_en_european_union_name:fr	Blé dur UE (2025)
en:durum-wheat	ecobalyse_origins_en_european_union_alias:en	durum-wheat-eu-2025
en:durum-wheat	ecobalyse_origins_en_european_union_default_origin:en	EuropeAndMaghreb
en:durum-wheat	ecobalyse_labels_en_organic_origins_en_france_id:en	f9ac7349-eaae-5ff7-b7fe-8a57539464b8
en:durum-wheat	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:durum-wheat	ecobalyse_labels_en_organic_origins_en_france_name:fr	Blé dur Bio
en:durum-wheat	ecobalyse_labels_en_organic_origins_en_france_alias:en	durum-wheat-organic
en:durum-wheat	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:durum-wheat	ecobalyse_origins_en_france_id:en	28013f55-a3ce-4ae6-9a97-133ce7724ece
en:durum-wheat	ecobalyse_origins_en_france_scenario:en	reference
en:durum-wheat	ecobalyse_origins_en_france_name:fr	Blé dur FR
en:durum-wheat	ecobalyse_origins_en_france_alias:en	durum-wheat-fr
en:durum-wheat	ecobalyse_origins_en_france_default_origin:en	France
en:durum-wheat-semolina	ecobalyse_id:en	af44d84e-8a7d-47c2-ab19-934b3ea9ab17
en:durum-wheat-semolina	ecobalyse_density_g_per_ml:en	0.24
en:durum-wheat-semolina	ecobalyse_crop_group:en	AUTRES CEREALES
en:durum-wheat-semolina	ecobalyse_category:en	grain_processed
en:durum-wheat-semolina	ecobalyse_raw_to_cooked_ratio:en	2.259
en:durum-wheat-semolina	ecobalyse_inedible_part:en	0
en:durum-wheat-semolina	ecobalyse_transport_cooling:en	none
en:durum-wheat-semolina	ecobalyse_origins_en_france_id:en	4f3abd56-ed63-4207-afbb-20ac259017e0
en:durum-wheat-semolina	ecobalyse_origins_en_france_scenario:en	reference
en:durum-wheat-semolina	ecobalyse_origins_en_france_name:fr	Semoule de blé dur FR (2025)
en:durum-wheat-semolina	ecobalyse_origins_en_france_alias:en	durum-wheat-semolina-2025
en:durum-wheat-semolina	ecobalyse_origins_en_france_default_origin:en	France
en:egg	ecobalyse_id:en	25ffe2a6-8bb1-59c2-ab4b-723933ad0640
en:egg	ecobalyse_density_g_per_ml:en	1
en:egg	ecobalyse_category:en	animal_product
en:egg	ecobalyse_raw_to_cooked_ratio:en	0.974
en:egg	ecobalyse_inedible_part:en	0.1
en:egg	ecobalyse_transport_cooling:en	always
en:egg	ecobalyse_labels_en_organic_origins_en_france_id:en	5814ac7d-fe30-5a9c-8a10-e2b9554b63b0
en:egg	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:egg	ecobalyse_labels_en_organic_origins_en_france_name:fr	Œuf Bio
en:egg	ecobalyse_labels_en_organic_origins_en_france_alias:en	egg-organic
en:egg	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:egg	ecobalyse_origins_en_france_id:en	7ef7399a-1d56-4947-b773-9f6438a50fda
en:egg	ecobalyse_origins_en_france_scenario:en	reference
en:egg	ecobalyse_origins_en_france_name:fr	Oeuf Bleu-Blanc-Cœur FR (2025)
en:egg	ecobalyse_origins_en_france_alias:en	egg-bleublanccoeur-2025
en:egg	ecobalyse_origins_en_france_default_origin:en	France
en:powdered-egg-white	ecobalyse_id:en	7fe451fd-77c8-46f3-b7ae-c050a08b7be8
en:powdered-egg-white	ecobalyse_density_g_per_ml:en	0.24
en:powdered-egg-white	ecobalyse_category:en	animal_product
en:powdered-egg-white	ecobalyse_raw_to_cooked_ratio:en	1
en:powdered-egg-white	ecobalyse_inedible_part:en	0
en:powdered-egg-white	ecobalyse_transport_cooling:en	once_transformed
en:egg-yolk-powder	ecobalyse_id:en	f6e84334-a8bb-4f07-915d-ef51e8dcf800
en:egg-yolk-powder	ecobalyse_density_g_per_ml:en	0.24
en:egg-yolk-powder	ecobalyse_category:en	animal_product
en:egg-yolk-powder	ecobalyse_raw_to_cooked_ratio:en	1
en:egg-yolk-powder	ecobalyse_inedible_part:en	0
en:egg-yolk-powder	ecobalyse_transport_cooling:en	once_transformed
en:aubergine	ecobalyse_id:en	da1bb644-0d37-467f-8c7a-53300b58b0cf
en:aubergine	ecobalyse_density_g_per_ml:en	0.398
en:aubergine	ecobalyse_crop_group:en	LEGUMES-FLEURS
en:aubergine	ecobalyse_category:en	vegetable_fresh
en:aubergine	ecobalyse_raw_to_cooked_ratio:en	0.856
en:aubergine	ecobalyse_inedible_part:en	0.1
en:aubergine	ecobalyse_transport_cooling:en	none
en:aubergine	ecobalyse_origins_en_european_union_id:en	e5329fd9-7faf-5548-b3f5-10a1c82bf774
en:aubergine	ecobalyse_origins_en_european_union_scenario:en	import
en:aubergine	ecobalyse_origins_en_european_union_name:fr	Aubergine UE
en:aubergine	ecobalyse_origins_en_european_union_alias:en	eggplant-eu
en:aubergine	ecobalyse_origins_en_european_union_default_origin:en	EuropeAndMaghreb
en:aubergine	ecobalyse_labels_en_organic_origins_en_france_id:en	423cc6c4-6fed-5ea4-9ae4-f26897afd3c3
en:aubergine	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:aubergine	ecobalyse_labels_en_organic_origins_en_france_name:fr	Aubergine Bio
en:aubergine	ecobalyse_labels_en_organic_origins_en_france_alias:en	eggplant-organic
en:aubergine	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:aubergine	ecobalyse_origins_en_france_id:en	ed8ac786-b948-475f-ba0a-0b51b9343d1b
en:aubergine	ecobalyse_origins_en_france_scenario:en	reference
en:aubergine	ecobalyse_origins_en_france_name:fr	Aubergine FR
en:aubergine	ecobalyse_origins_en_france_alias:en	eggplant-fr
en:aubergine	ecobalyse_origins_en_france_default_origin:en	France
en:elderberry	ecobalyse_id:en	e8d6c416-6e07-5b0b-81a0-7a537c4175e2
en:elderberry	ecobalyse_density_g_per_ml:en	0.85
en:elderberry	ecobalyse_crop_group:en	VERGERS
en:elderberry	ecobalyse_category:en	vegetable_fresh
en:elderberry	ecobalyse_raw_to_cooked_ratio:en	0.856
en:elderberry	ecobalyse_inedible_part:en	0.2
en:elderberry	ecobalyse_transport_cooling:en	always
en:elderberry	ecobalyse_labels_en_organic_origins_en_france_id:en	5c9d4556-9050-5796-8f5a-89da1a0dac4c
en:elderberry	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:elderberry	ecobalyse_labels_en_organic_origins_en_france_name:fr	Baies de sureau Bio
en:elderberry	ecobalyse_labels_en_organic_origins_en_france_alias:en	elderberry-organic
en:elderberry	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:elderberry	ecobalyse_origins_en_france_id:en	3f173115-e441-5341-846b-e3a33957c35c
en:elderberry	ecobalyse_origins_en_france_scenario:en	reference
en:elderberry	ecobalyse_origins_en_france_name:fr	Baies de sureau FR
en:elderberry	ecobalyse_origins_en_france_alias:en	elderberry-fr
en:elderberry	ecobalyse_origins_en_france_default_origin:en	France
en:emmental	ecobalyse_id:en	74314f2e-aa88-4ac1-aa78-bb29dceebf0b
en:emmental	ecobalyse_density_g_per_ml:en	1
en:emmental	ecobalyse_category:en	dairy_product
en:emmental	ecobalyse_raw_to_cooked_ratio:en	1
en:emmental	ecobalyse_inedible_part:en	0
en:emmental	ecobalyse_transport_cooling:en	always
en:emmental	ecobalyse_origins_en_france_id:en	9a990c37-72b3-40c5-a700-aee1f686a029
en:emmental	ecobalyse_origins_en_france_scenario:en	reference
en:emmental	ecobalyse_origins_en_france_name:fr	Emmental ou emmenthal FR
en:emmental	ecobalyse_origins_en_france_alias:en	emmental-cheese-fr
en:emmental	ecobalyse_origins_en_france_default_origin:en	France
en:endive	ecobalyse_id:en	0320e108-7550-5304-83cb-cbdd24172139
en:endive	ecobalyse_density_g_per_ml:en	0.9
en:endive	ecobalyse_crop_group:en	LEGUMES-FLEURS
en:endive	ecobalyse_category:en	vegetable_fresh
en:endive	ecobalyse_raw_to_cooked_ratio:en	0.856
en:endive	ecobalyse_inedible_part:en	0.2
en:endive	ecobalyse_transport_cooling:en	always
en:endive	ecobalyse_origins_en_european_union_id:en	d680c44f-8458-406a-ac2c-13cd83e90a07
en:endive	ecobalyse_origins_en_european_union_scenario:en	import
en:endive	ecobalyse_origins_en_european_union_name:fr	Endive UE (2025)
en:endive	ecobalyse_origins_en_european_union_alias:en	endive-eu-2025
en:endive	ecobalyse_origins_en_european_union_default_origin:en	EuropeAndMaghreb
en:endive	ecobalyse_labels_en_organic_origins_en_france_id:en	34e21716-9d63-5f01-af35-8576a5ae025b
en:endive	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:endive	ecobalyse_labels_en_organic_origins_en_france_name:fr	Endive Bio
en:endive	ecobalyse_labels_en_organic_origins_en_france_alias:en	endive-organic
en:endive	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:endive	ecobalyse_origins_en_france_id:en	b26efb2f-8811-4fbb-9d01-3d7f0d8135ef
en:endive	ecobalyse_origins_en_france_scenario:en	reference
en:endive	ecobalyse_origins_en_france_name:fr	Endive FR
en:endive	ecobalyse_origins_en_france_alias:en	endive-fr
en:endive	ecobalyse_origins_en_france_default_origin:en	France
en:extra-virgin-olive-oil	ecobalyse_id:en	fbe48b5b-62f2-4ccb-8aa6-66d08a4c7fac
en:extra-virgin-olive-oil	ecobalyse_density_g_per_ml:en	1
en:extra-virgin-olive-oil	ecobalyse_crop_group:en	OLIVIERS
en:extra-virgin-olive-oil	ecobalyse_category:en	nut_oilseed_processed
en:extra-virgin-olive-oil	ecobalyse_raw_to_cooked_ratio:en	1
en:extra-virgin-olive-oil	ecobalyse_inedible_part:en	0
en:extra-virgin-olive-oil	ecobalyse_transport_cooling:en	none
en:fennel	ecobalyse_id:en	7415767c-42a3-410e-a046-b78b4ed74645
en:fennel	ecobalyse_density_g_per_ml:en	0.118
en:fennel	ecobalyse_crop_group:en	LEGUMES-FLEURS
en:fennel	ecobalyse_category:en	vegetable_fresh
en:fennel	ecobalyse_raw_to_cooked_ratio:en	0.856
en:fennel	ecobalyse_inedible_part:en	0.2
en:fennel	ecobalyse_transport_cooling:en	always
en:fennel	ecobalyse_origins_en_european_union_id:en	b0b6d4c2-e9e9-5f9d-bf9c-22eb872a3b75
en:fennel	ecobalyse_origins_en_european_union_scenario:en	import
en:fennel	ecobalyse_origins_en_european_union_name:fr	Fenouil UE
en:fennel	ecobalyse_origins_en_european_union_alias:en	fennel-eu
en:fennel	ecobalyse_origins_en_european_union_default_origin:en	EuropeAndMaghreb
en:fennel	ecobalyse_labels_en_organic_origins_en_france_id:en	37692857-ead1-5e34-a36b-fa376a960344
en:fennel	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:fennel	ecobalyse_labels_en_organic_origins_en_france_name:fr	Fenouil Bio
en:fennel	ecobalyse_labels_en_organic_origins_en_france_alias:en	fennel-organic
en:fennel	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:fennel	ecobalyse_origins_en_france_id:en	63717c79-e734-4af3-bc3c-d75070f1822d
en:fennel	ecobalyse_origins_en_france_scenario:en	reference
en:fennel	ecobalyse_origins_en_france_name:fr	Fenouil FR
en:fennel	ecobalyse_origins_en_france_alias:en	fennel-fr
en:fennel	ecobalyse_origins_en_france_default_origin:en	France
en:fig	ecobalyse_id:en	8d75bc46-632f-56d3-89ec-ea5c160d6c52
en:fig	ecobalyse_density_g_per_ml:en	0.9
en:fig	ecobalyse_crop_group:en	VERGERS
en:fig	ecobalyse_category:en	vegetable_fresh
en:fig	ecobalyse_raw_to_cooked_ratio:en	0.856
en:fig	ecobalyse_inedible_part:en	0.2
en:fig	ecobalyse_transport_cooling:en	always
en:fig	ecobalyse_labels_en_organic_origins_en_france_id:en	243e8343-a26f-5200-85b5-34cd56f17bfe
en:fig	ecobalyse_labels_en_organic_origins_en_france_scenario:en	organic
en:fig	ecobalyse_labels_en_organic_origins_en_france_name:fr	Figue Bio
en:fig	ecobalyse_labels_en_organic_origins_en_france_alias:en	fig-organic
en:fig	ecobalyse_labels_en_organic_origins_en_france_default_origin:en	France
en:fig	ecobalyse_origins_en_france_id:en	2619bf4c-c75b-4a8b-bc35-dfb77687fcb6
en:fig	ecobalyse_origins_en_france_scenario:en	reference
en:fig	ecobalyse_origins_en_france_name:fr	Purée de figue FR
en:fig	ecobalyse_origins_en_france_alias:en	fig-puree-fr
en:fig	ecobalyse_origins_en_france_default_origin:en	France
en:flageolets	ecobalyse_id:en	1ab7c8e7-fb50-4e5d-b153-372f853514cf
en:flageolets	ecobalyse_density_g_per_ml:en	0.72
en:flageolets	ecobalyse_crop_group:en	LEGUMES-FLEURS
en:flageolets	ecobalyse_category:en	nut_oilseed_raw
en:flageolets	ecobalyse_raw_to_cooked_ratio:en	2.33
en:flageolets	ecobalyse_inedible_part:en	0.2
en:flageolets	ecobalyse_transport_cooling:en	none
en:flageolets	ecobalyse_origins_en_european_union_id:en	e634ae9e-b825-5dcf-a0c1-14cbf495c35d
en:flageolets	ecobalyse_origins_en_european_union_scenario:en	import
